Episode,Time,Character,Type of Roll,Total Value,Natural Value,Crit?,Damage Dealt,# Kills,Notes
C2E085,0:55:34,Beau,Damage,7,,,7 to Caedogeist,,
C2E085,0:56:48,Fjord,Spell Attack,24,15,,,,Eldritch Blast against Caedogeist
C2E085,0:56:48,Fjord,Spell Attack,14,5,,,,disregarded due to advantage
C2E085,0:56:50,Fjord,Spell Attack,Unknown,Unknown,,,,disregarded due to advantage
C2E085,0:56:50,Fjord,Spell Attack,19,10,,,,Eldritch Blast against Caedogeist
C2E085,0:56:57,Fjord,Damage,13,,,,,hits Mirror Image
C2E085,0:57:08,Fjord,Damage,14,,,14 to Caedogeist,,
C2E085,0:58:12,Fjord,Perception,16,14,,,,
C2E085,0:58:18,Beau,Perception,13,10,,,,
C2E085,0:58:41,Beau,Attack,17,7,,,,Unarmed Strike against Caedogeist
C2E085,0:58:41,Beau,Attack,15,5,,,,disregarded due to advantage
C2E085,0:58:54,Beau,Attack,14,4,,,,Unarmed Strike against Caedogeist
C2E085,0:58:54,Beau,Attack,Nat1,1,,,,disregarded due to advantage
C2E085,0:59:14,Beau,Attack,Unknown,Unknown,,,,disregarded due to advantage
C2E085,0:59:14,Beau,Attack,26,16,,,,Unarmed Strike against Caedogeist
C2E085,0:59:17,Beau,Damage,9,,,9 to Caedogeist,,
C2E085,0:59:24,Beau,Attack,18,8,,,,Unarmed Strike against Caedogeist
C2E085,0:59:24,Beau,Attack,13,3,,,,disregarded due to advantage
C2E085,1:00:26,Jester,Spell Attack,Nat1,1,,,,Inflict Wounds (5th) against Caedogeist
C2E085,1:00:50,Jester,Spell Attack,11,2,,,,Spiritual Weapon (4th) against Caedogeist
C2E085,1:04:05,Caleb,Damage,11,,,11 to Caedogeist,,Magic Missile (3rd) against Caedogeist
C2E085,1:05:34,Caduceus,Damage,32,,,32 to Caedogeist,,Blight against Caedogeist
C2E085,1:07:12,Fjord,Attack,20,9,,,,Star Razor (activated) against Caedogeist
C2E085,1:07:52,Fjord,Attack,24,13,,,,Star Razor (activated) against Caedogeist
C2E085,1:08:23,Fjord,Damage,33,,,33 to Caedogeist,,"Banishing Smite, Caedogeist is Banished"
C2E085,1:10:15,Fjord,Damage,8,,,8 to Caedogeist,,Hexblade's Curse and Enlarge damage
C2E085,1:10:18,Jester,Healing,13,,,Nott heals 13,,Cure Wounds (3rd) to Nott
C2E085,1:10:23,Caduceus,Healing,23,,,Beau heals 23,,Cure Wounds to Beau
C2E085,1:12:08,Nott,Perception,Nat1,1,,,,
C2E085,1:12:21,Jester,Perception,20,15,,,,
C2E085,1:13:04,Nott,Stealth,Unknown,Unknown,,,,disregarded due to advantage
C2E085,1:13:04,Nott,Stealth,16,3,,,,
C2E085,1:17:00,Nott,Attack,29,19,,,,TTBB1000 against Caedogeist (hits mirror image)
C2E085,1:18:20,Beau,Attack,29,19,,,,Unarmed Strike against Caedogeist
C2E085,1:18:20,Beau,Attack,Unknown,Unknown,,,,disregarded due to advantage
C2E085,1:18:26,Beau,Attack,15,5,,,,Unarmed Strike against Caedogeist
C2E085,1:18:26,Beau,Attack,Unknown,Unknown,,,,disregarded due to advantage
C2E085,1:18:38,Beau,Damage,9,,,9 to Caedogeist,,
C2E085,1:19:12,Jester,Spell Attack,15,6,,,,Inflict Wounds (5th) against Caedogeist
C2E085,1:20:00,Caleb,Strength,Unknown,Unknown,,,,disregarded due to advantage
C2E085,1:20:00,Caleb,Strength,32,19,,,,Cat's Ire
C2E085,1:21:22,Nott,Attack,12,2,,,,TTBB1000 against Caedogeist
C2E085,1:21:31,Nott,Attack,21,11,,,,TTBB1000 against Caedogeist
C2E085,1:22:32,Beau,Attack,17,7,,,,Umarmed Strike against Caedogeist
C2E085,1:28:56,Jester,Dexterity,6,2,,,,
C2E085,1:34:16,Fjord,Perception,12,10,,,,
C2E085,1:38:08,Beau,Hit Dice,27,,,,,
C2E085,1:38:08,Nott,Hit Dice,22,,,,,
C2E085,1:38:08,Caduceus,Hit Dice,45,,,,,
C2E085,1:48:31,Caduceus,Perception,Unknown,Unknown,,,,disregarded due to advantage
C2E085,1:48:31,Caduceus,Perception,24,15,,,,
C2E085,1:53:35,Nott,Insight,8,4,,,,
C2E085,1:53:41,Caduceus,Perception,Unknown,Unknown,,,,disregarded due to advantage
C2E085,1:53:41,Caduceus,Perception,25,16,,,,
C2E085,1:56:27,Caduceus,Perception,Unknown,Unknown,,,,disregarded due to advantage
C2E085,1:56:27,Caduceus,Perception,22,13,,,,
C2E085,2:04:03,Caduceus,Perception,Unknown,Unknown,,,,disregarded due to advantage
C2E085,2:04:03,Caduceus,Perception,20,11,,,,
C2E085,2:04:03,Caleb,Insight,13,,,,,
C2E085,2:04:03,Fjord,Insight,Unknown,Unknown,,,,
C2E085,2:07:20,Fjord,Insight,18,20,,,,
C2E085,2:07:20,Beau,Insight,Nat1,1,,,,
C2E085,2:07:20,Jester,Insight,7,2,,,,
C2E085,2:07:20,Caduceus,Insight,Unknown,Unknown,,,,disregarded due to advantage
C2E085,2:07:20,Caduceus,Insight,27,18,,,,
C2E085,2:18:24,Caduceus,Persuasion,Unknown,Unknown,,,,disregarded due to advantage
C2E085,2:18:24,Caduceus,Persuasion,16,13,,,,
C2E085,2:20:06,Caleb,Constitution Save,7,4,,,,
C2E085,2:29:32,Jester,Perception,20,15,,,,
C2E085,3:18:02,Fjord,Perception,18,16,,,,
C2E085,3:18:02,Caduceus,Perception,Unknown,Unknown,,,,
C2E085,3:30:57,Caleb,Deception,16,Unknown,,,,with Guidance
C2E085,3:32:21,Caleb,Deception,Unknown,Unknown,,,,disregarded due to advantage
C2E085,3:32:21,Caleb,Deception,27,Unknown,,,,with Guidance
C2E085,3:36:35,Nott,Investigation,29,18,,,,
C2E085,3:36:35,Nott,Other,4,,,,,Guidance
C2E085,3:45:50,Yasha,Wisdom Save,Unknown,Unknown,,,,against Pumat's Scry
C2E085,4:04:27,Caduceus,Perception,Nat1,1,,,,disregarded due to advantage
C2E085,4:04:27,Caduceus,Perception,Nat1,1,,,,
C2E085,4:06:30,Yasha,Wisdom Save,16,16,,,,against Jester's Scry
C2E085,4:08:28,Jester,Perception,21,16,,,,
C2E085,4:12:09,Caleb,Perception,9,6,,,,
C2E085,4:12:10,Nott,Perception,14,13,,,,
C2E085,4:14:49,Caleb,Persuasion,6,3,,,,
C2E085,4:20:34,Beau,Intelligence,7,3,,,,
C2E086,0:17:16,Caleb,Perception,15,11,,,,
C2E086,0:22:58,Fjord,Persuasion,23,18,,,,
C2E086,0:23:03,Caduceus,Perception,27,18,,,,
C2E086,0:28:16,Nott,Investigation,19,8,,,,
C2E086,0:30:07,Nott,Thieves' Tools,19,6,,,,
C2E086,0:30:08,Jester,Perception,Unknown,Unknown,,,,disregarded due to disadvantage
C2E086,0:30:08,Jester,Perception,20,Unknown,,,,with Guidance
C2E086,0:31:36,Beau,Perception,20,17,,,,
C2E086,0:31:43,Fjord,Perception,20,18,,,,
C2E086,0:38:36,Nott,Stealth,Unknown,Unknown,,,,Disregarded due to advantage
C2E086,0:38:36,Nott,Other,2,,,,,Bless
C2E086,0:38:36,Nott,Stealth,25,12,,,,
C2E086,0:47:02,Caduceus,Initiative,Nat1,1,,,,
C2E086,0:47:28,Jester,Initiative,24,20,,,,
C2E086,0:47:29,Nott,Initiative,23,18,,,,
C2E086,0:47:31,Caleb,Initiative,17,16,,,,
C2E086,0:48:01,Beau,Initiative,12,7,,,,
C2E086,0:48:02,Fjord,Initiative,10,10,,,,
C2E086,0:50:07,Jester,Stealth,14,10,,,,
C2E086,0:51:53,Jester,Spell Attack,27,18,,,,Spiritual Weapon against Cultist
C2E086,0:52:03,Jester,Damage,8,,,8 to Cultist,,
C2E086,0:31:11,Nott,Attack,Unknown,Unknown,,,,disregarded due to advantage
C2E086,0:31:11,Nott,Attack,29,19,,,,TTBB1000 against Respa
C2E086,0:53:25,Nott,Damage,24,,,24 to Respa,,
C2E086,0:57:57,Caleb,Damage,36,,,"18 to Respa and Cultist, 36 to Cultists (4)",4,Fireball (4th) to Respa and Cultists (5). 4 Cultists die
C2E086,0:58:41,Caleb,Wisdom Save,18,10,,,,
C2E086,0:59:24,Caleb,Acrobatics,7,5,,,,
C2E086,1:05:19,Beau,Attack,19,9,,,,Unarmed Strike against Respa
C2E086,1:05:20,Beau,Attack,26,16,,,,Unarmed Strike against Respa
C2E086,1:05:46,Beau,Damage,22,,,22 to Respa,,
C2E086,1:08:19,Caleb,Dexterity Save,Nat20,20,,22 to Caleb,,Respa's Firestorm
C2E086,1:08:46,Beau,Dexterity Save,13,4,,22 to Beau,,"Respa's Firestorm, with Evasion"
C2E086,1:08:49,Nott,Dexterity Save,17,8,,22 to Nott,,"Respa's Firestorm, with Evasion"
C2E086,1:10:39,Fjord,Spell Attack,14,5,,,,Eldritch Blast against Respa
C2E086,1:10:41,Fjord,Spell Attack,27,18,,,,Eldritch Blast against Respa
C2E086,1:10:49,Fjord,Damage,7,,,7 to Respa,,
C2E086,1:17:26,Fjord,Damage,7,,,7 to Demon,,Star Razor protection
C2E086,1:18:55,Caduceus,Damage,21,,,21 to Demon,1,Sacred Flame against Demon- Demon dies
C2E086,1:20:04,Jester,Spell Attack,20,11,,,,Spiritual Weapon against Demon
C2E086,1:20:12,Jester,Damage,9,,,9 to Demon,,
C2E086,1:20:50,Jester,Spell Attack,20,11,,,,Guiding Bolt (4th) against Respa
C2E086,1:21:32,Jester,Damage,24,,,24 to Respa,,
C2E086,1:22:33,Nott,Attack,Unknown,Unknown,,,,disregarded due to advantage
C2E086,1:22:33,Nott,Attack,19,9,,,,TTBB1000 against Respa
C2E086,1:23:03,Nott,Damage,24,,,24 to Respa,1,Respa dies
C2E086,1:24:37,Nott,Dexterity Save,16,7,,,,
C2E086,1:27:14,Yasha,Initiative,Unknown,Unknown,,,,disregarded due to advantage
C2E086,1:27:14,Yasha,Initiative,14,12,,,,
C2E086,1:29:32,Beau,Wisdom Save,7,4,,,,Beau is charmed by Obann's Dominate Person
C2E086,1:30:57,Caleb,Spell Attack,21,12,,,,Cat's Ire Claw against Cultist
C2E086,1:31:05,Caleb,Damage,23,,,23 to Cultist,1,Cultist dies
C2E086,1:32:11,Caleb,Damage,26,,,"26 to Laughing Hand and Cultists (2), 13 to Demons (2)",1,"Fireball against Laughing Hand, Cultists (2), and Demons (2). Cultist (1) dies."
C2E086,1:33:02,Caleb,Wisdom Save,14,6,,,,
C2E086,1:38:37,Yasha,Attack,Nat1,1,,,,disregarded due to advantage
C2E086,1:38:37,Yasha,Attack,Nat1,1,,,,Skingorger against Nott
C2E086,1:41:06,Summoned Creature,Initiative,4,2,,,,
C2E086,1:45:58,Fjord,Constitution Save,Unknown,Unknown,,,,disregarded due to advantage
C2E086,1:45:58,Fjord,Constitution Save,16,11,,,,Concentration
C2E086,1:46:10,Fjord,Damage,5,,,5 to Demon,,
C2E086,1:46:26,Fjord,Damage,8,,,8 to Demon,1,Star Razor protection. Demon dies.
C2E086,1:46:41,Fjord,Constitution Save,Unknown,Unknown,,,,disregarded due to advantage
C2E086,1:46:41,Fjord,Constitution Save,22,17,,,,Concentration
C2E086,1:46:10,Fjord,Damage,5,,,5 to Demon,,Star Razor protection
C2E086,1:47:05,Fjord,Constitution Save,Unknown,Unknown,,,,disregarded due to advantage
C2E086,1:47:05,Fjord,Constitution Save,24,19,,,,Concentration
C2E086,1:48:05,Fjord,Damage,11,,,11 to Caedogeist,,Star Razor protection
C2E086,1:48:50,Fjord,Constitution Save,21,16,,,,Fjord loses concentration on the Vrock
C2E086,1:48:50,Fjord,Constitution Save,Unknown,Unknown,,,,disregarded due to advantage
C2E086,1:39:15,Fjord,Constitution Save,17,,,,,against Caedogeist's poison
C2E086,1:49:30,Fjord,Damage,1,,,1 to Caedogeist,,Star Razor protection
C2E086,1:49:35,Fjord,Constitution Save,10,,,,,Fjord is poisoned
C2E086,1:50:22,Fjord,Attack,Unknown,Unknown,,,,disregarded due to disadvantage
C2E086,1:50:22,Fjord,Attack,15,5,,,,
C2E086,1:52:14,Summoned Creature,Attack,21,15,,,,Vrock beak against Obann
C2E086,1:52:20,Summoned Creature,Damage,9,,,4 (9/2) to Obann,,
C2E086,1:52:25,Summoned Creature,Attack,11,5,,,,Vrock talon against Obann
C2E086,1:54:56,Caduceus,Perception,11,2,,,,
C2E086,1:58:48,Jester,Spell Attack,24,15,,,,Guiding Bolt (4th) against Obann
C2E086,1:59:13,Jester,Damage,22,,,22 to Obann,,
C2E086,1:59:40,Jester,Spell Attack,19,10,,,,Spiritual Weapon against Demon
C2E086,1:59:46,Jester,Damage,8,,,8 to Demon,1,Demon dies
C2E086,2:00:26,Yasha,Attack,27,19,,,,Skingorger against Nott
C2E086,2:01:30,Yasha,Damage,11,,,5 (11/2) to Nott,,Uncanny Dodge
C2E086,2:03:08,Nott,Attack,Nat20,20,,,,TTBB1000 against Obann
C2E086,2:03:27,Nott,Damage,52,,,52 to Obann,,
C2E086,2:03:49,Nott,Attack,20,10,,,,TTBB1000 against Obann
C2E086,2:03:57,Nott,Damage,12,,,12 to Obann,,
C2E086,2:04:31,Summoned Creature,Attack,25,19,,,,Vrock claw against Obann
C2E086,2:04:46,Summoned Creature,Damage,11,,,5 (11/2) to Obann,,
C2E086,2:05:11,Nott,Wisdom Save,8,7,,,,
C2E086,2:06:11,Caleb,Spell Attack,Nat1,1,,,,Cat's Ire against Cultist
C2E086,2:07:30,Caleb,Damage,30,,,"30 to LH, 15 to Demons (2), Cultist, and Yasha",,"Fireball to LH, Demons (2), Cultist, and Yasha"
C2E086,2:09:30,Nott,Dexterity Save,21,12,,,,against Caleb's Fireball
C2E086,2:09:30,Yasha,Dexterity Save,21,19,,,,against Caleb's Fireball
C2E086,2:09:35,Caleb,Wisdom Save,17,9,,,,
C2E086,2:12:15,Beau,Attack,22,12,,,,Unarmed Strike against LH
C2E086,2:12:28,Beau,Attack,27,17,,,,Unarmed Strike against LH
C2E086,2:12:33,Beau,Damage,17,,,17 to LH,,
C2E086,2:13:40,Beau,Attack,Unknown,Unknown,,,,disregarded due to advantage
C2E086,2:13:40,Beau,Attack,22,12,,,,Unarmed Strike against LH
C2E086,2:13:45,Beau,Attack,Nat1,1,,,,disregarded due to advantage
C2E086,2:13:45,Beau,Attack,17,7,,,,Unarmed Strike against LH
C2E086,2:13:58,Beau,Damage,9,,,9 to LH,,
C2E086,2:15:09,Yasha,Attack,Unknown,Unknown,,,,disregarded due to advantage
C2E086,2:15:09,Yasha,Attack,27,19,,,,Skingorger against Beau
C2E086,2:16:16,Yasha,Damage,27,,,27 to Beau,,Beau is unconscious
C2E086,2:16:57,Yasha,Attack,Unknown,Unknown,,,,disregarded due to advantage
C2E086,2:16:57,Yasha,Attack,21,13,,,,Beau fails 2 death saves
C2E086,2:19:34,Yasha,Dexterity Save,Unknown,Unknown,,,,disregarded due to advantage
C2E086,2:19:34,Yasha,Dexterity Save,14,12,,,,against Fjord's Enervation
C2E086,2:19:49,Fjord,Damage,21,,,"10 (21/2) to Yasha, Fjord heals 5",,"Initially incorrect, but adjusted later to these numbers"
C2E086,2:23:12,Fjord,Damage,6,,,6 to Demon,1,Star Razor protection. Demon dies
C2E086,2:25:00,Jester,Constitution Save,,17,,,,
C2E086,2:25:47,Jester,Attack,22,14,,,,Handaxe against Caedogeist
C2E086,2:25:59,Jester,Damage,7,,,7 to Caedogeist,,
C2E086,2:26:44,Summoned Creature,Attack,Unknown,Unknown,,,,disregarded due to advantage
C2E086,2:26:44,Summoned Creature,Attack,15,9,,,,Beak against Yasha
C2E086,2:27:02,Summoned Creature,Attack,Unknown,Unknown,,,,disregarded due to advantage
C2E086,2:27:02,Summoned Creature,Attack,17,11,,,,Talon against Yasha
C2E086,2:27:12,Summoned Creature,Damage,10,,,5 (10/2) to Yasha,,
C2E086,2:31:53,Jester,Healing,27,,,Beau heals 27,,Beau is conscious
C2E086,2:34:25,Nott,Intelligence,Nat1,1,,,,
C2E086,2:34:39,Nott,Attack,12,2,,,,TTBB1000 against Jester Duplicate
C2E086,2:36:01,Caleb,Damage,46,,,46 to LH,1,"Widogast's Web of Fire. LH dies, HDYWTDT"
C2E086,2:38:35,Caleb,Spell Attack,12,3,,,,Cat's Ire against Vrock
C2E086,2:36:56,Beau,Attack,16,6,,,,Unarmed Strike against Demon
C2E086,2:39:56,Beau,Attack,16,6,,,,Unarmed Strike against Demon
C2E086,2:40:14,Beau,Damage,22,,,22 to Demon,1,Demon dies
C2E086,2:41:22,Yasha,Attack,Unknown,Unknown,,,,disregarded due to advantage
C2E086,2:41:22,Yasha,Attack,Nat1,1,,,,Skingorger reckless against Vrock
C2E086,2:41:30,Yasha,Attack,17,9,,,,disregarded due to advantage
C2E086,2:41:30,Yasha,Attack,18,10,,,,Skingorger reckless against Vrock
C2E086,2:41:55,Yasha,Damage,13,,,13 to Vrock,,
C2E086,2:42:28,Fjord,Damage,19,,,"19 to Yasha, Fjord heals 9",,Ennervation splash damage
C2E086,2:49:28,Caduceus,Healing,19,,,All heal 19,,Prayer of Healing
C2E086,2:51:02,Fjord,Healing,9,,,Fjord heals 9,,Regular Healing Potion
C2E086,2:51:02,Nott,Healing,14,,,Nott heals 14,,Greater Healing Potion
C2E086,2:51:03,Beau,Healing,8,,,Beau heals 8,,Regular Healing Potion
C2E086,2:51:06,Caleb,Healing,Unknown,,,Caleb heals 15+,,Superior Healing Potion
C2E086,2:53:02,Jester,Healing,6,,,Fjord heals 6,,Cure Wounds to Fjord
C2E086,2:53:54,Yasha,Healing,7,,,Yasha heals 7,,Regular Healing Potion
C2E086,3:31:24,Caduceus,Perception,Nat1,1,,,,
C2E086,3:33:48,Yasha,Perception,15,12,,,,
C2E086,3:35:12,Caduceus,Other,77,,,,,Divine Intervention
C2E086,3:38:01,Caleb,Perception,17,13,,,,
C2E086,3:39:23,Beau,Investigation,18,10,,,,
C2E086,3:42:26,Jester,Investigation,21,20,,,,
C2E086,3:43:13,Caleb,Investigation,22,12,,,,
C2E086,3:44:29,Yasha,Investigation,21,16,,,,
C2E086,3:45:06,Yasha,Strength,Unknown,Unknown,,,,disregarded due to advantage
C2E086,3:45:06,Yasha,Strength,26,17,,,,
C2E086,3:46:48,Beau,Investigation,25,17,,,,
C2E086,3:47:21,Jester,Other,22,,,,,Divine Intervention
C2E086,3:48:39,Yasha,Strength,Nat20,20,,,,
C2E086,3:48:18,Jester,Strength,9,6,,,,
C2E086,3:50:40,Beau,Investigation,19,Unknown,,,,With Guidance
C2E086,3:53:26,Jester,Investigation,16,Unknown,,,,With Guidance
C2E086,3:59:01,Yasha,Perception,Nat20,20,,,,
C2E086,4:00:15,Fjord,Stealth,16,16,,,,
C2E086,4:00:16,Beau,Stealth,16,7,,,,
C2E086,4:00:18,Caleb,Stealth,14,12,,,,
C2E086,4:00:19,Jester,Stealth,15,11,,,,
C2E086,4:00:20,Caduceus,Stealth,13,12,,,,
C2E086,4:00:21,Yasha,Stealth,16,14,,,,
C2E086,4:02:40,Caleb,Perception,20,16,,,,
C2E086,4:05:00,Caleb,Intelligence,Unknown,Unknown,,,,disregarded due to Fortune's Favor
C2E086,4:05:00,Caleb,Intelligence,25,Unknown,,,,With Guidance
C2E086,4:12:51,Fjord,Initiative,18,18,,,,
C2E086,4:12:51,Caduceus,Initiative,17,16,,,,
C2E086,4:12:52,Yasha,Initiative,Unknown,Unknown,,,,disregarded due to advantage
C2E086,4:12:52,Yasha,Initiative,15,13,,,,
C2E086,4:13:03,Jester,Initiative,10,6,,,,
C2E086,4:13:11,Caleb,Initiative,5,4,,,,
C2E086,4:13:13,Beau,Initiative,8,3,,,,
C2E086,4:13:15,Nott,Initiative,7,2,,,,
C2E086,4:14:56,Beau,Constitution Save,27,Unknown,,,,With Bless
C2E086,4:15:31,Beau,Attack,27,Unknown,,,,Unarmed Sentinel against Caedogeist with Bless
C2E086,4:15:36,Beau,Damage,12,,,12 to Caedogeist,,
C2E086,4:20:37,Caduceus,Damage,51,,,25 (51/2) to Caedogeist,,Blight
C2E086,4:22:29,Yasha,Attack,Unknown,Unknown,,,,disregarded due to advantage
C2E086,4:22:29,Yasha,Attack,20,12,,,,Skingorger Reckless against Caedogeist
C2E086,4:22:29,Yasha,Other,4,,,,,Bless
C2E086,4:22:57,Yasha,Attack,Unknown,Unknown,,,,disregarded due to advantage
C2E086,4:22:57,Yasha,Attack,Nat20,20,Yes,,,Skingorger Reckless against Caedogeist
C2E086,4:24:47,Yasha,Damage,29,,,29 to Caedogeist,,
C2E086,4:26:08,Fjord,Wisdom Save,13,Unknown,,,,With Bless
C2E086,4:28:19,Jester,Wisdom,7,2,,,,
C2E086,4:29:18,Beau,Attack,Unknown,Unknown,,,,disregarded due to advantage
C2E086,4:29:18,Beau,Attack,28,18,,,,Unarmed Strike against Caedogeist
C2E086,4:29:18,Beau,Other,3,,,,,
C2E086,4:29:32,Beau,Attack,Unknown,Unknown,,,,disregarded due to advantage
C2E086,4:29:32,Beau,Attack,26,16,,,,Unarmed Strike against Caedogeist
C2E086,4:29:32,Beau,Other,2,,,,,
C2E086,4:29:41,Beau,Damage,12,,,12 to Caedogeist,,
C2E086,4:30:29,Beau,Attack,Unknown,Unknown,,,,disregarded due to advantage
C2E086,4:30:29,Beau,Attack,24,14,,,,Flurry of Blows against Caedogeist
C2E086,4:30:29,Beau,Other,4,,,,,
C2E086,4:30:37,Beau,Damage,10,,,10 to Caedogeist,,
C2E086,4:30:58,Beau,Attack,Unknown,Unknown,,,,disregarded due to advantage
C2E086,4:30:58,Beau,Attack,22,12,,,,Flurry of Blows against Caedogeist
C2E086,4:30:58,Beau,Other,4,,,,,
C2E086,4:31:08,Beau,Damage,10,,,10 to Caedogeist,,
C2E086,4:33:44,Nott,Attack,13,,,,,TTBB1000 against Caedogeist
C2E086,4:33:44,Nott,Other,1,,,,,
C2E086,4:34:26,Nott,Attack,24,,,,,TTBB1000 against Caedogeist with Bless (not rolled)
C2E086,4:35:09,Caleb,Attack,Unknown,Unknown,,,,disregarded due to advantage
C2E086,4:35:09,Caleb,Attack,27,19,,,,Fire Bolt against Obann with Bless (not rolled)
C2E086,4:35:25,Caleb,Damage,9,,,4 (9/2) to Obann,,
C2E086,4:36:35,Yasha,Attack,Nat20,20,,,,disregarded due to disadvantage
C2E086,4:36:35,Yasha,Attack,17,Unknown,,,,AoO with Bless
C2E086,4:36:35,Beau,Attack,Unknown,Unknown,,,,disregarded due to disadvantage
C2E086,4:36:35,Beau,Attack,15,Unknown,,,,AoO with Bless
C2E086,4:20:26,Yasha,Intimidation,6,3,,,,With Str
C2E086,4:41:35,Jester,Wisdom Save,19,Unknown,,,,With Bless
C2E086,4:42:39,Jester,Attack,Unknown,Unknown,,,,disregarded due to advantage
C2E086,4:42:39,Jester,Attack,16,7,,,,Inflict Wounds against Obann
C2E086,4:42:39,Jester,Other,4,,,,,
C2E086,4:42:53,Jester,Damage,27,,,27 to Obann,,
C2E086,4:44:16,Jester,Acrobatics,12,8,,,,
C2E086,4:45:30,Beau,Attack,Unknown,Unknown,,,,disregarded due to advantage
C2E086,4:45:30,Beau,Attack,22,Unknown,,,,Unarmed Strike against Obann with Bless
C2E086,4:45:40,Beau,Damage,10,,,10 to Obann,,
C2E086,4:46:03,Beau,Attack,Unknown,Unknown,,,,disregarded due to advantage
C2E086,4:46:03,Beau,Attack,22,Unknown,,,,Unarmed Strike against Obann with Bless
C2E086,4:46:11,Beau,Damage,8,,,8 to Obann,,
C2E086,4:46:50,Beau,Attack,Unknown,Unknown,,,,disregarded due to advantage
C2E086,4:46:50,Beau,Attack,28,18,,,,Unarmed Strike against Obann
C2E086,4:46:50,Beau,Other,2,,,,,
C2E086,4:46:58,Beau,Damage,8,,,8 to Obann,,
C2E086,4:47:17,Nott,Attack,Nat1,1,,,,disregarded due to advantage
C2E086,4:47:17,Nott,Attack,18,Unknown,,,,TTBB1000 against Obann with Bless
C2E086,4:47:36,Nott,Attack,Unknown,Unknown,,,,disregarded due to advantage
C2E086,4:47:36,Nott,Attack,32,Unknown,,,,TTBB1000 against Obann with Bless and SA
C2E086,4:47:47,Nott,Damage,22,,,22 to Obann,,
C2E086,4:48:23,Caleb,Attack,Unknown,Unknown,,,,disregarded due to advantage
C2E086,4:48:23,Caleb,Attack,16,Unknown,,,,Fire Bolt against Obann with Bless
C2E086,4:49:28,Caleb,Constitution Save,21,Unknown,,,,With Bless
C2E086,4:49:57,Caleb,Constitution Save,13,Unknown,,,,With Bless
C2E086,4:50:24,Caleb,Attack,16,7,,,,Fire Bolt against Caedogeist
C2E086,4:50:24,Caleb,Other,4,,,,,
C2E086,4:50:31,Caleb,Damage,5,,,2 (5/2) to Caedogeist,,
C2E086,4:51:33,Fjord,Attack,Unknown,Unknown,,,,disregarded due to advantage
C2E086,4:51:33,Fjord,Attack,21,11,,,,Star Razor against Obann
C2E086,4:51:33,Fjord,Other,1,,,,,Bless
C2E086,4:51:51,Fjord,Attack,Unknown,Unknown,,,,disregarded due to advantage
C2E086,4:51:51,Fjord,Attack,30,Unknown,,,,Star Razor against Obann with Bless
C2E086,4:51:56,Fjord,Damage,31,,,31 to Obann,,
C2E086,4:53:05,Caduceus,Damage,39,,,19 (39/2) to Obann,,Blight
C2E086,4:54:20,Yasha,Attack,Unknown,Unknown,,,,disregarded due to advantage
C2E086,4:54:20,Yasha,Attack,24,16,,,,Skingorger against Obann with Bless (+2)
C2E086,4:54:56,Yasha,Damage,22,,,22 to Obann,,
C2E086,4:55:21,Yasha,Attack,Unknown,Unknown,,,,disregarded due to advantage
C2E086,4:55:21,Yasha,Attack,27,19,Yes,,,Skingorger against Obann
C2E086,4:55:41,Yasha,Damage,28,,,28 to Obann,1,"Obann dies, HDYWTDT"
C2E087,0:11:52,Nott,Initiative,19,14,,,,
C2E087,0:11:54,Fjord,Initiative,17,17,,,,
C2E087,0:12:05,Beau,Initiative,11,6,,,,
C2E087,0:12:06,Caleb,Initiative,11,10,,,,
C2E087,0:12:15,Caduceus,Initiative,9,8,,,,
C2E087,0:12:18,Jester,Initiative,Nat1,1,,,,
C2E087,0:12:21,Yasha,Initiative,Unknown,Unknown,,,,Disregarded due to advantage
C2E087,0:12:21,Yasha,Initiative,7,5,,,,With advantage
C2E087,0:12:57,Nott,Attack,23,13,,,,TTBB1000 SA
C2E087,0:13:14,Nott,Damage,29,,,,,
C2E087,0:14:45,Fjord,Spell Attack,24,15,,,,Eldritch Blast
C2E087,0:14:47,Fjord,Spell Attack,26,17,,,,Eldritch Blast
C2E087,0:14:53,Fjord,Damage,14,,,14 Force to Obann,,
C2E087,0:14:55,Fjord,Damage,14,,,14 Force to Obann,,
C2E087,0:17:56,Beau,Attack,27,17,,,,Unarmed Strike AoO
C2E087,0:17:59,Yasha,Attack,27,19,Y,,,Skingorger AoO
C2E087,0:18:10,Beau,Damage,12,,,12 to Obann,,
C2E087,0:21:08,Yasha,Damage,34,,,34 to Obann,,
C2E087,0:19:05,Caduceus,Constitution Save,Unknown,Unknown,,,,Disregarded due to advantage
C2E087,0:19:05,Caduceus,Constitution Save,10,7,,,,Concentration with advantage
C2E087,0:22:20,Caduceus,Persuasion,Unknown,Unknown,,,,Disregarded due to disadvantage
C2E087,0:22:20,Caduceus,Persuasion,6,3,,,,With disadvantage
C2E087,0:22:53,Beau,Attack,17,7,,,,Unarmed Strike
C2E087,0:23:03,Beau,Damage,10,,,10 to Obann,,
C2E087,0:23:07,Beau,Attack,25,15,,,,Unarmed Strike
C2E087,0:23:10,Beau,Damage,11,,,11 to Obann,,
C2E087,0:23:23,Beau,Attack,16,6,,,,Unarmed Strike
C2E087,0:23:27,Beau,Damage,9,,,9 to Obann,,
